round,group_index,mode,classification,all_wrong,rollouts,scored,reward_mean,success_mean,retry_present
2,1317,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1318,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1319,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1320,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1321,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1322,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1323,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1324,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1325,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1326,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1327,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1328,skill_free,not_frontier,0,8,8,0.625,0.25,0
2,1329,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1330,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1331,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1332,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1333,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1334,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1335,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1336,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1337,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1338,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1339,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1340,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
2,1341,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1342,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1343,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1344,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1345,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1346,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1347,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1348,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1349,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1350,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1351,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1352,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1353,assisted,not_frontier,0,8,8,0.425,0.375,0
2,1354,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1355,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1356,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1357,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1358,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1359,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1360,skill_free,not_frontier,0,8,8,0.625,0.625,0
2,1361,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1362,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1363,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1364,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1365,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1366,assisted,full_skill_failure_pending_analysis,1,8,8,0.25,0.0,1
2,1367,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1368,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1369,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1370,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1371,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1372,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1373,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1374,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1375,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1376,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1377,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1378,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1379,assisted,not_frontier,0,8,8,0.9375,0.875,0
2,1380,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1381,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1382,skill_free,not_frontier,0,8,8,0.125,0.125,0
2,1383,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1384,skill_free,not_frontier,0,8,8,0.375,0.375,0
2,1385,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1386,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1387,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1388,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1389,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1390,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1391,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1392,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1393,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1394,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1395,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1396,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1397,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1398,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1399,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1400,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1401,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1402,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1403,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1404,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1405,assisted_empty,not_frontier,0,8,8,1.0,1.0,0
2,1406,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1407,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1408,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1409,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1410,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1411,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1412,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1413,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1414,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1415,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1416,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1417,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1418,assisted,not_frontier,0,8,8,0.8125,0.625,0
2,1419,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1420,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1421,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1422,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1423,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1424,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1425,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1426,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1427,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1428,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1429,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1430,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1431,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1432,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1433,assisted,not_frontier,0,8,8,0.921875,0.875,0
2,1434,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1435,skill_free,not_frontier,0,8,8,0.875,0.75,0
2,1436,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1437,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1438,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1439,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1440,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1441,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1442,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1443,assisted,full_skill_failure_pending_analysis,1,8,8,0.03125,0.0,1
2,1444,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1445,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1446,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1447,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1448,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1449,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1450,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1451,skill_free,not_frontier,0,8,8,0.3125,0.125,0
2,1452,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1453,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1454,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1455,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1456,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1457,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1458,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1459,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1460,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1461,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1462,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1463,skill_free,not_frontier,0,8,8,0.75,0.75,0
2,1464,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1465,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1466,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1467,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1468,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1469,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1470,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1471,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1472,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1473,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1474,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1475,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1476,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1477,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1478,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1479,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1480,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1481,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1482,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1483,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1484,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1485,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1486,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1487,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1488,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1489,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1490,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1491,assisted,full_skill_failure_pending_analysis,1,8,8,0.5,0.0,1
2,1492,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1493,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1494,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1495,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1496,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1497,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1498,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1499,assisted,not_frontier,0,8,8,0.925,0.875,0
2,1500,assisted,not_frontier,0,8,8,0.9375,0.875,0
2,1501,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1502,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1503,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1504,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1505,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1506,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1507,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1508,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1509,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1510,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1511,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1512,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1513,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1514,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1515,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1516,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1517,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1518,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1519,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1520,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1521,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1522,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1523,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1524,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1525,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1526,assisted,full_skill_failure_pending_analysis,1,8,8,0.5,0.0,1
2,1527,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1528,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1529,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1530,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1531,skill_free,not_frontier,0,8,8,0.875,0.875,0
2,1532,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1533,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1534,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1535,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1536,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1537,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1538,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1539,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1540,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1541,skill_free,not_frontier,0,8,8,0.75,0.75,0
2,1542,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1543,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1544,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1545,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1546,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1547,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1548,skill_free,not_frontier,0,8,8,0.90625,0.875,0
2,1549,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1550,assisted,full_skill_failure_pending_analysis,1,8,8,0.020833333333333332,0.0,1
2,1551,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1552,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1553,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1554,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1555,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1556,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1557,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1558,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1559,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1560,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1561,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1562,skill_free,not_frontier,0,8,8,0.625,0.25,0
2,1563,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1564,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1565,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1566,assisted,not_frontier,0,8,8,0.5833333333333333,0.5,0
2,1567,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1568,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1569,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1570,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1571,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1572,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1573,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1574,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1575,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1576,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1577,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1578,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1579,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1580,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1581,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1582,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1583,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1584,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1585,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1586,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1587,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1588,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1589,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1590,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1591,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1592,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1593,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1594,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1595,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1596,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1597,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1598,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1599,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1600,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1601,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1602,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1603,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1604,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1605,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1606,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1607,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1608,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1609,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1610,assisted,not_frontier,0,8,8,0.8125,0.75,0
2,1611,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1612,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1613,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1614,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1615,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1616,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1617,assisted,not_frontier,0,8,8,0.953125,0.875,0
2,1618,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1619,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1620,assisted,not_frontier,0,8,8,0.9166666666666666,0.875,0
2,1621,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1622,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1623,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1624,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1625,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1626,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1627,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1628,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1629,assisted_empty,not_frontier,0,8,8,0.75,0.75,0
2,1630,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1631,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1632,assisted,not_frontier,0,8,8,0.25,0.25,0
2,1633,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1634,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1635,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1636,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1637,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1638,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1639,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1640,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1641,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1642,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1643,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1644,skill_free,not_frontier,0,8,8,0.5,0.5,0
2,1645,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1646,skill_free,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1647,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1648,skill_free,not_frontier,0,8,8,0.375,0.375,0
2,1649,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1650,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1651,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1652,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1653,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1654,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1655,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1656,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1657,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1658,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1659,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1660,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1661,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1662,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1663,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1664,assisted,not_frontier,0,8,8,0.6517857142857143,0.625,0
2,1665,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1666,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1667,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1668,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1669,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1670,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1671,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1672,assisted,not_frontier,0,8,8,0.9166666666666667,0.75,0
2,1673,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1674,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1675,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1676,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1677,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1678,assisted,not_frontier,0,8,8,0.5625,0.125,0
2,1679,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1680,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1681,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1682,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1683,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1684,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1685,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1686,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1687,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1688,assisted,full_skill_failure_pending_analysis,1,8,8,0.4375,0.0,1
2,1689,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1690,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1691,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1692,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1693,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1694,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1695,assisted,full_skill_failure_pending_analysis,1,8,8,0.15625,0.0,1
2,1696,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1697,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1698,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1699,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1700,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1701,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1702,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1703,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1704,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1705,assisted,not_frontier,0,8,8,0.375,0.375,0
2,1706,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1707,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1708,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1709,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1710,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1711,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1712,assisted,not_frontier,0,8,8,0.875,0.625,0
2,1713,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1714,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1715,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1716,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1717,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1718,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1719,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1720,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1721,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1722,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1723,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1724,assisted,not_frontier,0,8,8,0.9464285714285714,0.875,0
2,1725,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1726,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1727,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1728,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1729,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1730,assisted,not_frontier,0,8,8,0.5,0.5,0
2,1731,assisted,not_frontier,0,8,8,0.125,0.125,0
2,1732,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1733,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1734,assisted,not_frontier,0,8,8,0.75,0.75,0
2,1735,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1736,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1737,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1738,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1739,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1740,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1741,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1742,skill_free,not_frontier,0,8,8,1.0,1.0,0
2,1743,skill_free,model_internalization_deficit,1,8,8,0.0,0.0,1
2,1744,skill_free,not_frontier,0,8,8,0.75,0.75,0
2,1745,assisted,not_frontier,0,8,8,0.625,0.625,0
2,1746,assisted,not_frontier,0,8,8,1.0,1.0,0
2,1747,assisted,not_frontier,0,8,8,0.875,0.875,0
2,1748,assisted,full_skill_failure_pending_analysis,1,8,8,0.11363636363636363,0.0,1
2,1749,assisted,full_skill_failure_pending_analysis,1,8,8,0.0,0.0,1
2,1750,assisted,not_frontier,0,8,8,1.0,1.0,0
